,aq1_1,aq1_2,aq2_1,aq2_2,aq3_1,aq3_2,aq4_1,aq4_2,aq5_1,aq5_2,aq6_1,aq6_2,aq7_1,aq7_2,aq8_1,aq8_2,aq9_1,aq9_2,aq10_1,aq10_2,aq11_1,aq11_2,aq12_1,aq12_2,aq13_1,aq13_2,aq14_1,aq14_2,aq15_1,aq15_2,aq16_1,aq16_2,aq17_1,aq17_2,aq18_1,aq18_2,aq19_1,aq19_2,aq20_1,aq20_2,aq21_1,aq21_2,aq22_1,aq22_2,aq23_1,aq23_2,aq24_1,aq24_2,aq25_1,aq25_2,aq26_1,aq26_2,aq27_1,aq27_2,aq28_1,aq28_2,aq29_1,aq29_2,aq30_1,aq30_2,aq31_1,aq31_2,aq32_1,aq32_2,aq33_1,aq33_2,aq34_1,aq34_2,aq35_1,aq35_2,aq36_1,aq36_2,aq37_1,aq37_2,aq38_1,aq38_2,aq39_1,aq39_2,aq40_1,aq40_2,aq41_1,aq41_2,bq1,bq2,bq3,bq4,bq4_1a,bq4_1b,bq4_1c,bq5,bq5_1,bq6,bq7,bq8_1,bq8_2,bq8_3,bq9,bq10,bq11,bq12_1,bq12_2,bq12_3,bq12_4,bq12_5,bq13,bq14,bq15_1,bq15_2,bq15_3,bq16,bq17,bq18_1,bq18_2,bq18_3,bq18_4,bq18_5,bq18_6,bq18_7,bq19,bq20,bq21,bq22,bq23,bq24_1,bq24_2,bq24_3,bq24_4,bq24_5,bq24_6,bq24_7,bq24_8,bq25,bq26,bq27,bq28,bq29,bq32,bq35,bq36,bq37,bq38,bq38_1,bq39_1,bq39_2,bq40,bq41,knowcode
9016,2,3,1,0,1,0,1,0,1,0,1,0,4,4,3,4,2,3,3,3,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,3,4,1,0,1,0,1,0,1,0,4,4,2,3,3,3,3,4,2,3,2,2,2,3,2,3,1,0,1,0,1,0,1,0,1,0,1,0,1,0,2,3,1,0,1,0,13,1,1,2,없음,없음,없음,1,2,2,4,3,4,3,4,2,4,3,3,4,3,3,3,2,2,3,2,3,2,4,2,3,3,2,3,4,4,3,3,6,25.0,2,2,2,2,2,2,2,2,4,4,4,3,1,사무직,2,2,33,4,행정,1,1,1,3200,222001
9017,1,0,1,0,2,3,2,3,2,3,1,0,1,0,1,0,1,0,2,2,1,0,2,2,1,0,1,0,2,1,3,3,2,3,3,3,1,0,1,0,1,0,2,3,1,0,1,0,1,0,2,3,2,1,2,3,1,0,2,3,2,2,1,0,2,4,2,3,1,0,1,0,2,3,1,0,2,1,1,0,1,0,3,1,2,2,없음,없음,없음,2,0,7,1,3,2,2,4,3,2,3,3,3,3,3,4,4,3,3,3,2,2,4,2,2,2,3,2,2,2,3,3,5,60.0,1,2,2,2,2,2,2,2,4,4,3,1,1,없음,3,1,48,2,없음,1,1,1,3200,861301
9018,5,5,3,2,4,3,3,3,4,4,4,5,4,5,4,5,4,5,4,4,4,3,4,5,4,5,4,5,4,4,2,2,2,2,2,2,4,4,2,2,2,2,2,2,2,2,4,5,3,4,4,4,3,4,4,5,2,2,2,2,3,4,3,3,3,2,4,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,3,1,4,2,없음,없음,없음,1,4,2,6,3,2,2,2,2,4,3,2,4,3,3,2,2,4,4,3,2,2,2,3,2,2,3,3,3,4,2,2,4,70.0,2,1,1,2,1,1,2,2,3,3,2,3,3,없음,3,2,30,5,없음,1,1,1,3800,9999999
9019,4,6,3,5,4,4,2,1,3,4,5,7,3,4,5,7,4,5,5,7,4,5,5,6,5,6,5,7,5,7,4,5,4,6,1,0,3,4,1,0,1,0,1,0,1,0,4,5,5,7,5,7,4,6,3,4,4,5,2,3,4,5,5,7,4,5,3,4,5,6,3,4,2,2,3,4,4,5,1,0,3,4,15,2,5,1,학예,없음,없음,1,1,6,6,5,5,5,3,4,3,2,1,4,3,3,4,3,2,3,3,3,2,4,3,3,2,2,1,3,2,2,3,1,10.0,2,2,2,2,2,2,2,2,3,3,3,4,3,없음,3,2,48,5,없음,1,3,1,4500,413101
9020,1,0,1,0,1,0,2,2,3,4,1,0,1,0,1,0,1,0,3,4,1,0,1,0,1,0,1,0,1,0,3,4,4,5,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,2,2,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,3,1,2,2,없음,없음,없음,1,4,4,2,2,3,2,4,3,2,4,3,3,3,3,2,2,3,3,2,3,3,3,4,1,3,4,2,3,2,3,1,4,50.0,2,2,2,2,2,2,2,2,3,4,3,4,1,판매직,4,1,43,2,고졸,1,1,1,2300,9999999
9021,2,3,3,4,2,3,2,3,2,3,2,3,2,3,2,3,3,4,3,3,2,3,2,3,2,3,1,0,3,3,3,3,3,4,3,4,1,0,2,3,2,3,2,2,2,3,2,3,2,3,2,3,1,0,2,3,2,2,2,3,3,3,2,2,2,3,1,0,2,3,2,3,3,3,1,0,1,0,1,0,2,3,19,1,2,2,없음,없음,없음,2,0,6,2,4,3,3,4,4,4,2,3,3,3,3,3,4,3,3,3,3,3,2,3,2,1,4,3,3,3,2,3,1,0.0,2,2,2,2,2,2,2,2,3,3,3,3,2,없음,4,2,59,3,없음,1,3,2,2200,826201
9022,4,6,4,5,4,5,1,0,3,4,3,4,4,5,4,5,4,6,2,2,2,2,2,3,2,2,3,3,2,3,1,0,1,0,1,0,2,3,1,0,1,0,1,0,1,0,3,4,5,6,2,2,2,2,2,3,2,2,2,2,2,2,2,2,1,0,1,0,1,0,1,0,2,1,2,1,1,0,1,0,1,0,10,1,6,2,없음,없음,없음,2,0,6,4,3,3,3,4,3,3,3,3,3,3,3,2,2,3,3,3,4,4,2,3,3,3,3,2,3,4,2,3,5,10.0,2,2,2,2,2,2,2,2,4,3,4,4,3,교수,2,1,40,6,법학,1,3,2,7000,9999999
9023,4,5,3,4,3,3,3,4,2,2,2,2,3,4,4,5,4,5,3,4,4,5,3,5,3,4,3,4,4,5,2,2,1,0,3,4,4,5,1,0,4,6,3,4,1,0,3,5,3,4,4,5,4,5,3,4,2,2,2,3,2,3,3,4,2,2,3,3,2,2,1,0,2,2,2,1,3,4,1,0,1,0,3,1,4,2,없음,없음,없음,2,0,3,5,3,3,3,4,4,4,3,3,3,4,3,4,4,2,3,3,3,2,4,3,3,3,3,2,3,3,2,2,3,10.0,2,2,2,2,2,2,2,2,4,4,4,4,3,없음,3,1,30,4,정보통신,1,1,1,3700,131201
9024,3,4,3,3,3,3,1,0,3,3,3,3,4,4,3,4,3,4,2,1,1,0,2,2,3,2,3,4,2,2,1,0,1,0,1,0,2,3,1,0,1,0,1,0,1,0,4,4,3,3,3,3,4,5,3,3,3,3,4,4,3,3,4,5,3,3,3,3,1,0,1,0,1,0,3,3,3,3,1,0,1,0,3,1,5,2,없음,없음,없음,1,2,2,5,4,4,4,5,4,4,3,3,3,3,3,3,3,1,3,3,3,3,3,3,4,3,3,3,3,3,2,3,4,20.0,1,1,1,1,1,1,2,2,4,4,4,4,2,없음,2,1,29,4,영문,1,1,1,3000,612201
9025,4,5,2,2,2,2,2,2,1,0,2,3,4,5,5,5,5,6,2,2,4,5,4,5,2,3,4,5,4,5,1,0,1,0,1,0,5,6,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,1,0,1,0,1,0,2,2,1,0,4,5,4,5,3,4,4,5,4,5,2,3,4,5,1,0,1,0,10,1,4,1,정보처리,없음,없음,1,4,3,5,3,3,3,2,3,3,2,2,5,4,3,2,2,2,3,3,3,2,3,2,2,4,4,2,4,2,3,2,4,30.0,1,2,2,1,1,2,1,1,4,4,3,4,2,없음,2,1,40,4,컴퓨터,1,1,1,3900,134302
9026,3,5,4,4,3,5,1,0,2,2,1,0,1,0,2,2,3,2,1,0,2,1,2,2,1,0,2,4,3,5,1,0,1,0,1,0,5,7,1,0,2,2,1,0,1,0,2,5,3,4,3,2,3,5,2,3,2,2,2,1,1,0,2,1,1,0,2,2,2,3,2,5,3,3,2,2,1,0,1,0,1,0,13,1,2,2,없음,없음,없음,2,0,3,2,3,3,3,4,4,3,2,3,3,3,3,4,3,3,4,3,4,2,3,4,3,3,3,3,3,3,2,2,1,20.0,2,2,2,2,2,2,2,1,3,4,4,4,3,없음,4,1,29,4,없음,1,1,1,3500,134401
9027,2,3,2,2,2,3,2,2,2,1,2,3,2,3,1,0,2,3,1,0,1,0,2,3,2,3,1,0,2,2,2,3,2,2,2,2,1,0,1,0,1,0,1,0,1,0,3,3,2,2,3,4,2,2,2,2,3,5,1,0,2,2,3,4,2,3,2,2,2,4,3,4,2,3,2,2,3,3,1,0,1,0,17,1,2,1,의학,없음,없음,1,2,5,4,3,2,2,2,4,3,4,3,4,4,4,4,3,2,3,3,2,2,2,3,4,3,3,2,3,4,2,3,3,10.0,2,2,2,2,2,1,1,1,5,4,4,4,2,없음,2,2,31,3,없음,1,1,1,3000,306401
9028,2,3,3,5,3,5,1,0,2,5,4,5,4,6,4,5,3,4,4,6,3,4,4,6,4,5,4,6,4,5,1,0,1,0,1,0,4,3,1,0,1,0,1,0,2,3,4,5,3,5,4,6,4,6,5,6,5,6,4,6,5,6,3,3,4,5,4,5,5,6,5,6,5,6,4,6,5,6,5,6,4,4,16,5,3,1,교육,없음,없음,1,1,6,5,4,3,3,4,4,4,4,5,5,5,5,2,2,2,4,3,2,3,3,3,3,3,2,2,3,2,3,2,2,10.0,2,1,1,2,1,1,1,1,2,3,4,5,3,교사,4,1,58,5,없음,1,1,1,7500,13203
9029,4,3,4,5,3,5,3,4,3,5,4,5,5,6,4,5,3,5,3,5,2,2,4,5,3,3,3,4,3,4,3,4,3,4,4,5,4,5,4,5,4,4,4,4,4,5,3,4,3,4,4,5,2,2,2,2,3,3,2,2,3,3,2,2,4,4,4,5,4,4,3,4,3,4,3,4,4,5,4,5,3,4,8,2,6,1,없음,없음,없음,1,3,6,3,4,4,4,4,4,2,3,3,4,5,4,4,4,2,3,2,2,3,3,5,1,2,1,1,3,2,3,2,2,30.0,2,1,1,2,2,2,1,2,5,5,3,4,3,없음,5,1,54,4,행정,1,1,1,7800,621403
9030,5,6,4,6,5,7,1,0,1,0,2,2,5,7,5,7,5,7,2,2,5,3,4,6,5,6,4,6,4,6,1,0,1,0,1,0,5,7,1,0,3,4,1,0,1,0,3,4,5,7,4,6,4,6,3,4,2,2,2,2,4,6,3,4,4,5,4,5,5,6,4,5,5,6,4,5,2,2,1,0,2,3,13,1,2,1,정보시스템,없음,없음,1,5,6,5,5,5,5,4,3,2,3,4,4,4,3,4,4,1,5,5,3,3,2,3,2,2,2,2,3,3,3,4,6,30.0,2,2,2,2,2,2,2,2,4,4,4,3,3,없음,2,1,36,5,컴퓨터,1,1,1,5000,132004
9031,4,5,4,6,4,6,4,5,4,6,4,5,4,5,4,6,4,5,4,5,3,4,4,4,4,5,1,0,4,5,5,7,4,6,4,4,1,0,4,5,4,4,4,5,1,0,1,0,3,4,3,3,4,4,4,5,2,2,4,4,4,6,4,5,4,5,4,5,1,0,3,5,1,0,2,2,2,1,4,4,4,5,6,4,1,1,도배,없음,없음,2,0,7,1,3,3,2,3,3,3,3,3,3,4,3,3,3,3,3,3,2,2,3,3,4,3,4,3,4,2,1,3,1,0.0,2,2,2,2,2,2,2,2,3,3,3,2,1,없음,3,1,45,2,전자,2,6,0,4500,702501
9032,4,5,4,5,3,5,2,3,1,0,2,4,2,4,3,5,2,4,3,5,2,4,1,0,2,4,2,4,3,5,1,0,2,4,2,5,2,4,2,4,2,4,2,4,2,4,2,4,3,5,3,5,2,4,4,5,2,4,2,4,2,4,1,0,2,4,3,4,4,5,4,6,2,4,2,4,3,4,2,3,2,3,16,5,5,2,없음,없음,없음,2,0,3,4,3,4,4,4,4,4,2,5,5,5,5,2,3,3,4,4,4,4,2,3,3,4,3,3,3,3,2,3,1,10.0,2,2,2,2,2,2,2,2,3,4,4,4,4,없음,3,1,33,5,심리,1,3,2,3000,110105
9033,3,2,1,0,2,3,3,3,2,3,2,4,2,2,3,4,2,4,3,4,2,2,3,5,2,3,3,3,3,3,2,3,2,3,2,3,4,4,1,0,1,0,1,0,1,0,3,4,3,4,3,4,3,4,3,4,3,4,2,3,2,3,3,3,3,3,1,0,1,0,3,2,2,2,1,0,3,4,3,4,2,3,8,1,2,2,없음,없음,없음,2,0,4,5,3,4,3,3,3,3,3,4,4,3,3,2,3,3,4,4,3,4,3,3,4,5,4,4,3,1,3,2,5,20.0,2,2,2,2,2,2,2,2,4,3,3,3,3,없음,3,1,42,4,전자,2,5,0,6200,15201
9034,3,4,4,6,4,5,4,6,4,5,4,6,4,5,4,5,4,5,4,6,4,6,4,6,5,5,4,6,4,6,4,6,4,4,4,6,1,0,4,6,4,6,4,6,4,6,4,4,3,4,3,6,4,5,5,6,4,5,4,5,4,6,4,6,4,5,3,4,3,5,4,6,4,6,4,5,2,3,2,2,2,3,19,1,2,1,정비,없음,없음,1,3,3,5,4,5,4,5,5,4,5,4,4,5,5,5,4,4,5,4,4,5,5,4,4,5,4,4,4,2,3,3,6,5.0,2,2,2,2,2,1,2,2,3,3,4,3,3,없음,3,1,58,2,없음,1,1,1,3400,812401
9035,4,6,4,5,3,5,4,6,4,4,4,6,3,6,4,3,3,5,5,5,4,6,4,4,4,5,2,3,3,5,2,3,2,3,5,5,5,6,2,3,4,4,4,4,4,6,4,4,4,6,3,5,3,3,3,5,2,3,2,2,4,6,2,3,4,6,4,4,5,7,3,6,5,6,5,6,2,4,1,0,1,0,16,5,3,2,없음,없음,없음,2,0,5,6,4,5,5,4,4,2,4,3,4,5,4,4,4,2,4,4,3,3,4,2,1,3,4,2,3,4,4,4,3,20.0,1,1,1,2,1,2,2,2,4,4,4,4,3,없음,4,1,46,6,정보통신,1,1,1,6000,135001
9036,3,4,2,3,3,4,4,4,2,3,3,4,3,3,2,2,2,3,2,2,2,3,3,4,2,2,2,3,3,4,3,4,2,3,2,3,4,5,2,2,2,2,2,2,2,2,2,3,4,5,4,5,3,4,4,6,4,5,4,5,4,5,3,5,4,5,4,5,2,3,2,3,4,5,4,5,4,5,2,2,2,2,17,1,2,2,없음,없음,없음,1,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,2,3,4,2,2,3,3,2,2,2,2,4,3,4,3,40.0,2,1,1,2,2,2,2,2,4,4,3,4,4,없음,3,2,32,4,영문,1,1,1,1700,29101
9037,2,3,3,4,3,4,3,4,2,2,2,2,1,0,1,0,2,1,2,2,1,0,2,3,1,0,2,2,2,2,3,4,3,4,4,6,1,0,5,6,2,2,4,6,3,4,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,2,1,2,2,2,2,2,2,2,2,1,0,1,0,1,0,1,0,3,1,2,2,없음,없음,없음,1,2,2,2,3,3,3,4,4,3,3,3,3,3,3,2,2,3,3,3,4,3,3,3,3,3,3,3,3,2,3,2,4,30.0,2,2,2,2,2,2,2,2,3,4,3,3,2,없음,3,1,47,3,기계,1,1,1,4200,811101
9038,4,4,4,4,5,5,1,0,3,3,4,5,4,4,3,4,2,2,4,5,3,3,2,3,3,3,5,5,5,5,5,7,5,6,3,4,2,2,3,4,1,0,2,2,1,0,2,4,2,2,5,6,4,5,5,6,5,5,4,5,4,4,5,6,4,4,4,4,4,4,3,3,3,3,4,5,2,3,1,0,3,3,18,1,4,2,없음,없음,없음,2,0,4,2,4,2,1,2,2,1,4,3,3,5,4,4,3,4,3,2,1,2,5,3,5,4,3,2,3,2,2,2,5,10.0,2,2,1,1,2,2,1,2,4,4,2,2,2,판매직,3,2,35,3,복지,1,3,2,3000,420901
9039,3,4,4,5,3,3,1,0,1,0,2,3,2,3,4,5,2,4,4,5,3,4,3,5,3,4,2,3,2,2,4,5,1,0,1,0,4,5,2,3,2,3,1,0,2,2,3,4,1,0,2,3,1,0,3,4,4,5,2,2,2,3,1,0,1,0,2,4,4,5,2,2,3,4,1,0,2,3,1,0,1,0,18,5,3,1,없음,없음,없음,1,6,6,4,3,4,4,2,3,4,3,4,3,3,3,4,4,2,4,4,3,2,4,4,5,4,5,4,4,2,3,3,2,25.0,1,2,2,2,2,2,2,2,3,3,3,4,2,운동선수,2,1,37,4,물리,1,1,1,2600,420402
9040,2,2,3,3,2,2,3,3,3,3,3,4,4,3,2,3,2,2,3,4,1,0,2,2,3,3,1,0,3,2,4,5,3,3,3,3,1,0,3,3,3,3,2,2,3,3,1,0,1,0,3,3,3,4,2,2,1,0,1,0,2,2,1,0,3,2,3,3,1,0,2,2,3,2,1,0,1,0,1,0,1,0,3,1,2,2,없음,없음,없음,1,5,7,1,2,2,2,2,2,2,3,3,3,3,3,3,2,3,2,3,3,3,3,3,2,3,4,3,3,3,2,3,1,0.0,2,2,2,2,2,2,1,1,3,3,2,3,3,없음,3,1,38,2,없음,1,1,1,2700,702502
9041,5,5,5,7,5,4,2,4,3,5,2,3,2,2,4,5,3,4,5,6,5,7,5,6,4,6,4,3,5,5,2,2,1,0,1,0,2,1,2,3,1,0,2,3,1,0,3,2,5,4,5,4,4,3,5,4,3,3,3,4,2,2,1,0,1,0,4,3,3,2,3,2,3,2,3,2,3,2,1,0,1,0,3,1,5,2,없음,없음,없음,1,4,7,6,4,4,3,4,5,4,4,4,5,5,4,3,2,2,4,3,3,2,2,1,2,1,4,2,2,2,2,2,6,10.0,2,1,1,2,2,2,2,2,4,3,4,4,3,없음,4,1,31,5,화학,1,1,1,4500,154101
9042,2,2,1,0,2,1,1,0,2,2,1,0,3,2,4,5,4,4,1,0,1,0,1,0,2,3,3,3,2,3,1,0,1,0,1,0,4,5,1,0,1,0,1,0,1,0,2,2,1,0,4,5,2,2,2,2,1,0,1,0,2,1,2,2,4,5,4,5,1,0,4,5,1,0,1,0,3,4,1,0,1,0,8,1,2,2,없음,없음,없음,2,0,7,2,3,4,3,4,3,3,3,3,3,4,3,3,3,3,3,2,3,3,3,4,3,3,4,3,2,3,2,3,1,0.0,2,2,2,2,2,2,2,2,4,3,3,3,3,없음,3,1,50,2,없음,1,1,1,3500,28201
9043,3,3,1,0,2,2,1,0,3,3,2,3,1,0,1,0,1,0,2,2,4,4,2,2,1,0,2,1,1,0,1,0,1,0,1,0,3,3,1,0,1,0,1,0,1,0,1,0,1,0,3,3,2,2,2,1,1,0,1,0,1,0,1,0,3,2,2,2,1,0,1,0,2,2,3,3,1,0,2,2,2,3,3,1,2,2,없음,없음,없음,2,0,2,5,4,3,3,5,5,3,3,4,4,4,4,4,4,2,3,3,4,4,3,4,2,3,2,3,3,5,4,5,2,5.0,1,1,1,2,1,2,1,1,4,5,3,4,3,없음,2,1,31,4,디자인,1,1,1,2500,415202
9044,4,5,4,5,4,5,1,0,1,0,3,4,3,4,3,4,3,4,3,4,3,4,3,4,4,5,4,6,4,6,2,2,1,0,1,0,4,5,1,0,1,0,1,0,1,0,4,6,4,6,3,4,3,4,4,5,5,7,3,4,3,4,2,2,2,3,3,5,5,7,2,3,5,7,4,6,1,0,1,0,1,0,16,5,6,1,없음,없음,없음,1,6,6,6,4,4,4,4,4,3,4,3,3,3,4,3,4,1,5,4,4,4,4,4,2,3,3,3,3,2,3,3,1,30.0,2,2,2,2,2,2,2,2,5,4,4,3,3,강사,2,1,57,6,없음,1,1,1,8000,211101
9045,2,2,2,2,2,2,3,3,3,4,2,2,3,5,3,3,3,4,2,2,1,0,3,6,2,4,2,2,3,5,3,5,2,4,4,6,2,2,4,5,3,4,4,6,2,2,2,2,2,2,3,3,3,4,2,3,1,0,2,3,3,5,2,2,1,0,1,0,1,0,1,0,1,0,2,1,2,2,1,0,2,2,3,1,1,2,없음,없음,없음,2,0,7,1,4,3,3,4,2,2,2,3,4,4,3,4,3,3,3,3,2,3,3,4,4,3,4,3,4,1,4,1,3,60.0,2,2,2,2,2,2,2,2,4,4,2,3,2,없음,2,1,57,2,없음,1,1,1,3500,882101
9046,3,4,4,6,2,3,1,0,1,0,5,7,2,3,1,0,1,0,1,0,1,0,3,4,2,3,5,7,4,6,4,6,2,2,1,0,1,0,1,0,1,0,1,0,1,0,1,0,2,3,1,0,3,4,3,3,3,4,1,0,2,2,3,3,2,2,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,19,1,1,2,없음,없음,없음,2,0,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,4,1,2,5,5,5,1,2,1,2,80.0,1,1,1,1,2,2,2,2,1,2,2,2,3,영업직,1,1,61,1,없음,2,5,0,2000,881201
9047,1,0,2,3,1,0,1,0,1,0,2,3,3,4,4,5,3,3,1,0,2,3,3,5,3,3,2,5,3,4,2,4,1,0,1,0,3,5,1,0,1,0,1,0,1,0,3,4,4,4,2,3,2,2,2,4,1,0,2,3,1,0,3,3,2,3,1,0,1,0,1,0,1,0,2,2,3,5,1,0,1,0,16,5,5,2,없음,없음,없음,2,0,7,5,2,2,2,3,3,2,2,2,2,3,4,3,2,5,2,2,2,2,4,4,3,3,3,3,3,3,2,2,2,5.0,1,1,1,1,2,1,2,2,2,2,3,2,3,없음,5,1,27,4,컴퓨터,1,3,2,2000,9999999
9048,2,3,3,4,2,3,1,0,1,0,3,4,1,0,1,0,1,0,1,0,1,0,2,2,2,3,1,0,3,4,4,5,4,5,2,2,1,0,1,0,1,0,1,0,1,0,1,0,2,4,2,3,2,2,3,4,2,2,3,4,3,4,1,0,3,3,2,3,1,0,3,3,2,2,3,2,1,0,1,0,1,0,9,1,2,1,조리,없음,없음,1,1,5,4,3,2,2,4,4,1,2,2,4,3,3,2,2,3,4,3,2,3,3,3,2,2,3,2,2,2,3,1,6,0.0,1,1,2,1,2,1,2,2,3,3,3,3,2,없음,5,1,58,2,인문,1,1,1,3200,531401
9049,4,5,3,4,3,4,1,0,3,4,2,3,4,5,4,6,4,6,3,4,2,2,3,4,2,2,2,3,2,3,1,0,1,0,1,0,3,4,1,0,1,0,1,0,1,0,4,5,3,4,3,4,2,3,2,3,2,2,2,3,2,2,2,2,2,3,3,3,2,3,2,3,2,3,2,2,2,2,2,3,2,2,13,1,5,1,회계,없음,없음,1,2,7,5,5,5,4,4,4,3,4,3,3,4,3,3,3,2,3,3,4,2,4,3,5,3,2,2,3,2,3,2,2,40.0,2,1,1,2,2,1,1,2,4,4,3,3,2,없음,4,1,32,4,경영,1,1,1,6800,23101
9050,4,5,3,4,4,4,2,2,2,2,3,4,4,4,4,4,4,4,4,5,3,3,3,4,4,5,2,3,3,4,2,2,2,2,2,1,4,4,2,2,2,2,2,1,2,2,4,4,4,4,3,5,3,3,3,3,3,4,4,5,4,5,3,4,4,4,3,4,3,3,3,3,4,4,3,4,3,3,2,3,3,3,11,1,3,1,보험,없음,없음,2,0,3,5,4,3,4,4,4,3,3,4,4,4,4,4,4,2,4,4,4,3,4,3,4,4,3,3,4,2,3,2,2,27.0,2,1,1,1,1,1,1,2,2,3,3,4,3,없음,1,1,35,5,통계,1,3,2,3300,32302
9051,4,5,5,6,5,6,4,5,4,5,4,6,4,6,4,5,4,5,2,2,1,0,1,0,5,6,1,0,4,5,5,6,4,6,4,6,4,6,4,6,4,5,3,5,1,0,4,5,4,6,4,6,3,4,3,4,1,0,1,0,1,0,1,0,4,5,5,6,5,6,5,6,1,0,1,0,4,5,1,0,1,0,15,2,5,1,없음,없음,없음,1,5,4,5,4,4,4,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,4,4,2,4,3,2,4,4,3,3,3,30.0,2,2,2,2,2,2,2,2,4,3,3,3,3,없음,3,1,35,4,없음,1,1,1,3600,250201
9052,3,3,3,3,3,3,3,4,4,5,4,5,3,3,4,5,4,5,3,3,2,2,4,5,3,3,4,5,4,5,2,2,2,2,2,2,3,4,3,3,1,0,1,0,1,0,3,3,3,3,4,5,3,3,3,3,2,2,1,0,2,2,2,1,2,2,2,2,3,4,2,3,3,3,3,3,2,2,2,2,2,2,13,1,2,1,없음,환경,없음,1,3,4,5,3,3,3,4,4,3,3,3,4,4,4,3,3,2,3,3,4,4,2,2,2,2,3,2,2,4,3,3,4,60.0,1,1,1,2,1,2,2,2,4,4,4,3,4,없음,3,2,34,5,없음,1,3,1,2000,151108
9053,4,5,4,5,4,5,1,0,1,0,4,5,4,4,3,4,4,4,4,4,3,4,3,4,4,4,4,4,4,5,4,5,1,0,1,0,4,4,1,0,1,0,1,0,1,0,4,4,4,4,4,5,4,4,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,2,2,3,3,2,2,18,1,2,2,없음,없음,없음,2,0,6,5,3,2,1,4,3,3,3,4,3,4,4,4,4,4,4,4,3,4,4,3,3,4,4,4,4,3,2,3,1,5.0,2,2,2,2,2,2,2,2,3,4,4,3,3,없음,2,1,51,4,화학,1,3,2,2300,416103
9054,3,2,2,2,2,2,2,2,2,3,3,3,2,2,3,3,3,3,3,4,3,4,2,2,3,4,2,2,2,2,2,2,2,2,3,3,2,2,1,0,1,0,1,0,1,0,2,2,3,3,2,2,1,0,3,3,3,5,1,0,1,0,3,5,2,2,3,3,3,3,1,0,2,2,3,4,2,2,1,0,1,0,17,1,5,1,치료,없음,없음,2,0,7,5,4,2,2,4,4,4,2,3,4,4,3,4,4,3,4,3,4,2,2,4,4,4,2,4,4,5,3,2,6,30.0,2,1,2,2,2,2,2,2,4,4,4,3,2,없음,2,1,36,4,물리,1,1,1,3600,306502
9055,4,5,4,5,4,4,3,5,4,5,3,6,3,4,3,4,4,5,4,4,4,4,5,5,5,4,2,4,3,4,3,3,2,4,2,5,4,3,3,4,1,0,1,0,1,0,3,5,3,4,3,5,3,4,4,6,1,0,3,4,4,5,4,5,4,5,5,5,3,4,4,5,3,4,3,4,3,4,3,4,4,4,13,2,4,2,없음,없음,없음,1,4,4,5,4,4,3,4,5,4,3,2,3,4,4,3,4,2,4,3,4,3,4,3,2,3,2,2,2,2,3,2,2,40.0,1,1,1,1,2,2,2,1,4,4,4,4,3,없음,3,1,50,6,없음,1,1,1,6000,122103
9056,5,6,4,4,4,5,3,3,3,5,5,6,5,6,5,6,4,6,5,5,5,6,3,5,4,5,4,6,5,6,3,3,2,2,3,3,4,4,2,3,1,0,1,0,1,0,5,6,4,6,4,5,5,6,5,5,4,5,5,6,5,5,4,5,4,4,4,5,5,6,4,6,4,6,4,5,4,5,4,5,3,5,16,2,3,1,교육,없음,없음,1,3,6,5,4,4,3,4,4,2,3,4,4,4,4,3,2,4,3,3,4,3,4,4,4,3,3,4,4,3,2,3,6,20.0,2,2,2,2,2,2,2,2,4,5,4,5,4,교사,4,1,46,4,교육,1,1,1,3800,215101
9057,3,5,3,5,3,4,3,4,3,4,3,5,3,4,3,5,3,5,4,5,4,5,4,5,4,5,3,4,4,5,3,5,3,4,3,4,4,5,3,5,4,5,3,4,3,4,3,4,4,5,3,4,3,4,3,4,3,4,2,3,3,4,3,4,3,4,3,4,3,4,3,4,4,5,3,4,3,4,3,4,3,4,3,2,3,2,없음,없음,없음,1,1,3,5,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,2,3,2,6,30.0,1,1,1,2,2,2,2,2,3,5,4,4,3,없음,3,1,56,4,화학,1,1,1,4500,156201
